order_id,order_time,main_dish,order_price,restaurant_lat,restaurant_lng,customer_lat,customer_lng,delivery_neighborhood,weather,traffic_level,restaurant_busy_level,courier_name,courier_vehicle,customer_first_name,app_version,delivery_time_minutes
DT03819,2026-05-24 13:11:53,pepperoni_pizza,54.36,-23.561684,-46.655981,-23.539453,-46.587306,Tatuape,rain,medium,medium,Gabriel,motorcycle,Gabriela,6.0.0,75
DT01884,2026-04-14 20:49:38,smash_burger,28.29,-23.561684,-46.655981,-23.609883,-46.680578,Brooklin,rain,high,medium,Ana,motorcycle,Bruno,5.22.0,65
DT01321,2026-06-01 10:37:56,vegan_wrap,27.28,-23.561684,-46.655981,-23.559328,-46.640767,Bela Vista,storm,medium,low,Carla,car,Otavio,5.20.0,43
DT04623,2026-01-30 16:18:17,margherita_pizza,55.02,-23.561684,-46.655981,-23.562774,-46.679185,Jardins,rain,low,low,Diego,car,Mariana,5.21.2,45
DT01971,2026-06-09 14:41:48,smash_burger,25.57,-23.561684,-46.655981,-23.567434,-46.641585,Liberdade,rain,low,low,Elisa,motorcycle,Rafael,5.22.0,29
DT02221,2026-03-12 18:21:47,carbonara_pasta,44.31,-23.561684,-46.655981,-23.554467,-46.650812,Consolacao,rain,high,medium,Felipe,motorcycle,Mariana,5.22.0,53
DT01330,2026-03-14 19:28:13,carbonara_pasta,45.87,-23.561684,-46.655981,-23.600893,-46.663538,Moema,storm,high,medium,Gabriel,motorcycle,Paula,5.21.2,74
DT00012,2026-02-01 12:18:57,caesar_salad,31.11,-23.561684,-46.655981,-23.559367,-46.626672,Liberdade,rain,medium,medium,Elisa,motorcycle,Felipe,5.19.1,44
DT04046,2026-04-14 21:49:01,carbonara_pasta,46.94,-23.561684,-46.655981,-23.561120,-46.692608,Pinheiros,cloudy,low,medium,Ana,car,Ana,5.20.0,57
DT04143,2026-02-16 19:19:45,margherita_pizza,52.58,-23.561684,-46.655981,-23.546687,-46.670144,Perdizes,cloudy,high,medium,Helena,motorcycle,Yasmin,5.20.0,55
DT04949,2026-01-15 18:23:48,smash_burger,29.20,-23.561684,-46.655981,-23.534456,-46.661105,Perdizes,clear,medium,low,Igor,motorcycle,Igor,5.21.2,36
DT00461,2026-03-11 20:21:55,margherita_pizza,42.81,-23.561684,-46.655981,-23.566411,-46.657898,Bela Vista,cloudy,medium,medium,Julia,walking,Julia,5.22.0,50
DT01970,2026-06-01 19:55:26,caesar_salad,30.69,-23.561684,-46.655981,-23.558980,-46.657381,Consolacao,cloudy,high,medium,Elisa,motorcycle,Carla,5.19.1,37
DT02997,2026-05-04 19:28:23,carbonara_pasta,44.40,-23.561684,-46.655981,-23.576571,-46.644016,Bela Vista,rain,high,medium,Julia,motorcycle,Helena,5.20.0,54
DT04099,2026-05-04 12:57:59,mushroom_risotto,52.72,-23.561684,-46.655981,-23.555041,-46.666637,Consolacao,cloudy,medium,medium,Elisa,motorcycle,Helena,5.19.1,51
DT01869,2026-03-06 18:35:18,feijoada,43.14,-23.561684,-46.655981,-23.531242,-46.572205,Tatuape,cloudy,medium,low,Marcos,motorcycle,Gabriela,5.18.0,73
DT01949,2026-01-16 14:06:20,caesar_salad,28.51,-23.561684,-46.655981,-23.551257,-46.633595,Liberdade,rain,low,low,Julia,motorcycle,Elisa,5.20.0,32
DT04341,2026-03-24 12:42:12,caesar_salad,36.01,-23.561684,-46.655981,-23.546186,-46.655662,Consolacao,clear,medium,medium,Julia,motorcycle,Mariana,5.20.0,27
DT03516,2026-01-22 19:16:19,carbonara_pasta,39.50,-23.561684,-46.655981,-23.553662,-46.632184,Liberdade,cloudy,medium,medium,Diego,motorcycle,Lucas,5.21.2,56
DT02190,2026-05-20 21:08:36,vegan_wrap,28.29,-23.561684,-46.655981,-23.558788,-46.642918,Bela Vista,clear,low,medium,Carla,motorcycle,Diego,6.0.0,39
DT02074,2026-02-23 14:28:47,feijoada,41.56,-23.561684,-46.655981,-23.569104,-46.663851,Bela Vista,clear,low,low,Helena,bike,Otavio,6.0.0,37
DT03063,2026-02-13 10:16:27,classic_burger,38.07,-23.561684,-46.655981,-23.601809,-46.664631,Moema,clear,low,low,Bruno,motorcycle,Bruno,5.22.0,37
DT03827,2026-05-26 16:54:51,feijoada,48.63,-23.561684,-46.655981,-23.639093,-46.703159,Santo Amaro,cloudy,low,low,Elisa,motorcycle,Otavio,6.0.0,61
DT04863,2026-06-05 18:48:04,smash_burger,28.46,-23.561684,-46.655981,-23.568919,-46.721276,Butanta,clear,medium,low,Igor,motorcycle,Thiago,6.0.0,48
DT03815,2026-02-10 19:58:39,poke_bowl,46.77,-23.561684,-46.655981,-23.569667,-46.649067,Bela Vista,rain,high,medium,Felipe,motorcycle,Vanessa,5.20.0,49
DT00139,2026-03-03 20:41:56,ramen,46.27,-23.561684,-46.655981,-23.559431,-46.633236,Liberdade,clear,medium,medium,Ana,car,Natalia,5.18.0,48
DT02831,2026-01-04 08:24:26,acai_bowl,19.72,-23.561684,-46.655981,-23.588402,-46.636336,Vila Mariana,clear,low,low,Elisa,motorcycle,Helena,5.19.1,35
DT02152,2026-03-31 19:32:58,carbonara_pasta,43.63,-23.561684,-46.655981,-23.550552,-46.674788,Jardins,clear,medium,low,Marcos,motorcycle,Otavio,5.21.2,43
DT01672,2026-02-10 18:51:05,pepperoni_pizza,49.13,-23.561684,-46.655981,-23.587372,-46.691114,Itaim Bibi,clear,medium,medium,Elisa,motorcycle,Lucas,6.0.0,57
DT01043,2026-03-07 08:19:32,smash_burger,26.76,-23.561684,-46.655981,-23.555835,-46.633634,Liberdade,cloudy,low,low,Marcos,bike,Ana,5.18.0,38
DT04510,2026-05-25 20:03:12,acai_bowl,23.32,-23.561684,-46.655981,-23.606826,-46.686935,Brooklin,cloudy,high,medium,Felipe,motorcycle,Diego,5.19.1,63
DT02947,2026-01-06 19:04:52,poke_bowl,59.14,-23.561684,-46.655981,-23.616678,-46.695023,Brooklin,cloudy,medium,medium,Helena,motorcycle,Elisa,5.21.2,59
DT02175,2026-02-01 20:33:59,mushroom_risotto,48.60,-23.561684,-46.655981,-23.549062,-46.651152,Consolacao,cloudy,low,high,Carla,motorcycle,Helena,5.22.0,55
DT03830,2026-01-30 17:03:18,sushi_combo,68.39,-23.561684,-46.655981,-23.552990,-46.657260,Bela Vista,cloudy,low,low,Carla,motorcycle,Mariana,5.22.0,36
DT00525,2026-04-18 14:44:50,classic_burger,33.47,-23.561684,-46.655981,-23.563948,-46.647969,Bela Vista,clear,low,low,Gabriel,motorcycle,Thiago,5.20.0,26
DT01560,2026-01-03 23:58:10,ramen,51.08,-23.561684,-46.655981,-23.525994,-46.709692,Lapa,cloudy,low,low,Felipe,car,Lucas,5.22.0,61
DT00198,2026-02-27 21:53:32,classic_burger,32.85,-23.561684,-46.655981,-23.606261,-46.662135,Moema,clear,medium,low,Julia,car,Elisa,5.18.0,54
DT02185,2026-01-27 15:02:06,grilled_chicken,40.97,-23.561684,-46.655981,-23.601878,-46.670029,Moema,storm,medium,low,Carla,bike,Paula,5.19.1,74
DT03033,2026-05-19 19:31:31,smash_burger,28.15,-23.561684,-46.655981,-23.566883,-46.653405,Bela Vista,clear,medium,medium,Igor,motorcycle,Igor,5.20.0,36
DT04410,2026-04-28 13:59:16,margherita_pizza,47.14,-23.561684,-46.655981,-23.545839,-46.653661,Consolacao,clear,medium,medium,Julia,motorcycle,Lucas,5.21.2,41
DT00454,2026-04-23 23:25:37,vegan_wrap,32.67,-23.561684,-46.655981,-23.648164,-46.700752,Santo Amaro,clear,low,low,Carla,bike,Lucas,5.18.0,80
DT04686,2026-04-18 19:05:41,classic_burger,30.24,-23.561684,-46.655981,-23.549330,-46.638841,Liberdade,clear,medium,medium,Helena,motorcycle,Paula,5.22.0,45
DT02416,2026-06-14 20:29:44,poke_bowl,52.87,-23.561684,-46.655981,-23.587846,-46.682815,Itaim Bibi,clear,medium,medium,Nina,motorcycle,Helena,5.18.0,48
DT01593,2026-01-22 20:56:19,grilled_chicken,34.09,-23.561684,-46.655981,-23.612704,-46.696045,Brooklin,rain,high,medium,Felipe,motorcycle,Thiago,5.22.0,71
DT00045,2026-05-07 21:14:34,poke_bowl,48.28,-23.561684,-46.655981,-23.521426,-46.707073,Lapa,cloudy,low,low,Ana,motorcycle,Felipe,5.19.1,46
DT01422,2026-05-03 18:28:18,vegan_wrap,26.65,-23.561684,-46.655981,-23.552476,-46.632780,Liberdade,cloudy,low,medium,Helena,motorcycle,Bruno,5.18.0,35
DT00588,2026-03-12 20:21:24,steak_plate,64.44,-23.561684,-46.655981,-23.593086,-46.641989,Vila Mariana,rain,medium,high,Julia,motorcycle,Igor,6.0.0,69
DT04481,2026-03-06 12:29:53,margherita_pizza,48.20,-23.561684,-46.655981,-23.578312,-46.714521,Butanta,cloudy,high,medium,Igor,motorcycle,Gabriela,5.22.0,71
DT04925,2026-04-28 12:48:18,feijoada,49.35,-23.561684,-46.655981,-23.566875,-46.693262,Pinheiros,clear,medium,medium,Diego,car,Rafael,5.21.2,73
DT03042,2026-06-08 19:35:07,smash_burger,31.81,-23.561684,-46.655981,-23.527869,-46.665465,Perdizes,cloudy,medium,medium,Nina,motorcycle,Diego,5.18.0,53
DT03978,2026-01-10 19:50:09,classic_burger,33.66,-23.561684,-46.655981,-23.550318,-46.661052,Consolacao,cloudy,low,medium,Ana,bike,Elisa,5.21.2,41
DT01343,2026-03-25 19:12:02,acai_bowl,21.17,-23.561684,-46.655981,-23.614681,-46.677331,Brooklin,clear,medium,medium,Elisa,motorcycle,Diego,5.21.2,47
DT02685,2026-01-06 19:20:22,classic_burger,36.78,-23.561684,-46.655981,-23.599827,-46.632898,Vila Mariana,clear,high,medium,Gabriel,motorcycle,Helena,6.0.0,62
DT03482,2026-03-18 17:25:06,caesar_salad,31.22,-23.561684,-46.655981,-23.563797,-46.683423,Pinheiros,clear,low,low,Ana,motorcycle,Lucas,5.20.0,25
DT04902,2026-04-26 14:05:49,classic_burger,30.95,-23.561684,-46.655981,-23.560374,-46.651979,Bela Vista,clear,low,low,Marcos,bike,Ana,5.19.1,34
DT02833,2026-05-10 08:43:02,ramen,47.04,-23.561684,-46.655981,-23.542734,-46.661256,Bela Vista,rain,low,low,Diego,bike,Ana,6.0.0,56
DT01937,2026-05-30 11:42:54,steak_plate,59.61,-23.561684,-46.655981,-23.575202,-46.716623,Butanta,clear,medium,medium,Bruno,motorcycle,Felipe,6.0.0,72
DT04947,2026-02-04 11:14:45,smash_burger,26.39,-23.561684,-46.655981,-23.657293,-46.711528,Santo Amaro,clear,low,low,Helena,motorcycle,Sofia,5.20.0,62
DT01968,2026-05-30 18:52:42,ramen,51.93,-23.561684,-46.655981,-23.581090,-46.640416,Vila Mariana,cloudy,medium,medium,Felipe,motorcycle,Lucas,5.18.0,55
DT02899,2026-01-08 19:04:41,poke_bowl,52.56,-23.561684,-46.655981,-23.554657,-46.654115,Consolacao,rain,high,medium,Helena,motorcycle,Vanessa,6.0.0,46
DT03951,2026-03-03 18:16:17,smash_burger,27.11,-23.561684,-46.655981,-23.585729,-46.619355,Vila Mariana,cloudy,medium,low,Helena,motorcycle,Lucas,5.21.2,43
DT02158,2026-04-09 21:48:21,feijoada,45.42,-23.561684,-46.655981,-23.567322,-46.667230,Jardins,clear,low,medium,Diego,walking,Elisa,5.22.0,57
DT00837,2026-06-06 11:33:20,sushi_combo,68.31,-23.561684,-46.655981,-23.569038,-46.708678,Butanta,clear,low,low,Felipe,motorcycle,Rafael,6.0.0,51
DT00823,2026-02-09 14:43:33,smash_burger,27.44,-23.561684,-46.655981,-23.648870,-46.722262,Santo Amaro,cloudy,low,low,Nina,motorcycle,Paula,5.22.0,57
DT02239,2026-05-10 14:25:37,smash_burger,26.78,-23.561684,-46.655981,-23.532833,-46.575852,Tatuape,clear,low,low,Nina,motorcycle,Julia,5.21.2,43
DT00690,2026-03-13 13:15:28,ramen,44.66,-23.561684,-46.655981,-23.570010,-46.675641,Pinheiros,clear,medium,medium,Julia,motorcycle,Felipe,5.21.2,50
DT03772,2026-01-01 22:15:55,poke_bowl,50.15,-23.561684,-46.655981,-23.547461,-46.654911,Consolacao,clear,low,low,Nina,motorcycle,Felipe,5.18.0,28
DT03075,2026-03-02 13:13:41,feijoada,42.69,-23.561684,-46.655981,-23.580182,-46.659683,Jardins,cloudy,high,medium,Gabriel,bike,Rafael,6.0.0,69
DT01656,2026-01-06 14:25:04,pepperoni_pizza,53.57,-23.561684,-46.655981,-23.591975,-46.622041,Vila Mariana,clear,low,low,Elisa,motorcycle,Mariana,5.22.0,41
DT00747,2026-03-12 18:14:54,smash_burger,25.89,-23.561684,-46.655981,-23.556998,-46.687424,Pinheiros,cloudy,high,low,Ana,bike,Ana,5.19.1,47
DT02917,2026-04-14 09:41:57,margherita_pizza,44.97,-23.561684,-46.655981,-23.580446,-46.689837,Itaim Bibi,rain,high,low,Felipe,motorcycle,Bruno,5.18.0,62
DT01395,2026-05-04 12:22:41,grilled_chicken,39.35,-23.561684,-46.655981,-23.561032,-46.661324,Jardins,cloudy,medium,medium,Carla,motorcycle,Bruno,5.20.0,44
DT00165,2026-02-09 11:20:00,ramen,50.36,-23.561684,-46.655981,-23.589079,-46.634040,Vila Mariana,clear,medium,medium,Igor,motorcycle,Paula,5.22.0,59
DT01855,2026-04-23 13:02:15,classic_burger,33.81,-23.561684,-46.655981,-23.648680,-46.716443,Santo Amaro,clear,medium,low,Ana,car,Sofia,5.21.2,87
DT02753,2026-05-03 17:58:09,pepperoni_pizza,48.85,-23.561684,-46.655981,-23.566867,-46.673635,Bela Vista,storm,medium,low,Marcos,car,Julia,5.21.2,52
DT01252,2026-03-03 13:25:31,caesar_salad,31.55,-23.561684,-46.655981,-23.569365,-46.651444,Bela Vista,cloudy,medium,medium,Bruno,motorcycle,Igor,5.19.1,38
DT03382,2026-03-30 17:21:56,smash_burger,26.64,-23.561684,-46.655981,-23.614462,-46.685421,Brooklin,cloudy,low,low,Bruno,motorcycle,Vanessa,5.21.2,47
DT00418,2026-05-09 13:39:38,carbonara_pasta,44.59,-23.561684,-46.655981,-23.520057,-46.700458,Lapa,clear,low,low,Nina,motorcycle,Carla,5.19.1,53
DT03299,2026-02-10 22:28:36,feijoada,40.98,-23.561684,-46.655981,-23.571322,-46.671533,Jardins,cloudy,low,medium,Ana,motorcycle,Ana,5.22.0,40
DT04813,2026-03-02 10:04:37,vegan_wrap,29.18,-23.561684,-46.655981,-23.562329,-46.665904,Jardins,clear,low,low,Carla,bike,Paula,5.20.0,30
DT03800,2026-06-08 21:51:15,grilled_chicken,39.88,-23.561684,-46.655981,-23.569639,-46.663465,Jardins,clear,medium,medium,Carla,motorcycle,Helena,5.18.0,43
DT00549,2026-03-10 20:12:40,classic_burger,34.52,-23.561684,-46.655981,-23.538774,-46.582854,Tatuape,clear,medium,medium,Felipe,bike,Mariana,5.18.0,82
DT03464,2026-04-02 12:12:09,feijoada,40.69,-23.561684,-46.655981,-23.570889,-46.650745,Bela Vista,clear,medium,medium,Diego,motorcycle,Mariana,6.0.0,54
DT00979,2026-01-31 20:53:48,margherita_pizza,44.28,-23.561684,-46.655981,-23.551307,-46.641091,Liberdade,rain,medium,high,Elisa,motorcycle,Rafael,5.18.0,62
DT02741,2026-06-12 19:44:25,acai_bowl,23.83,-23.561684,-46.655981,-23.614422,-46.678471,Brooklin,cloudy,medium,low,Helena,motorcycle,Bruno,5.22.0,46
DT01431,2026-04-12 23:28:50,carbonara_pasta,43.16,-23.561684,-46.655981,-23.557221,-46.652626,Bela Vista,clear,low,low,Felipe,bike,Bruno,5.19.1,27
DT01943,2026-03-25 18:03:31,feijoada,38.92,-23.561684,-46.655981,-23.575318,-46.666745,Jardins,rain,medium,low,Marcos,motorcycle,Julia,5.21.2,47
DT03640,2026-05-30 14:42:36,classic_burger,38.49,-23.561684,-46.655981,-23.521105,-46.709522,Lapa,cloudy,low,low,Helena,car,Natalia,6.0.0,59
DT04742,2026-02-09 21:22:41,pepperoni_pizza,51.95,-23.561684,-46.655981,-23.579006,-46.680950,Itaim Bibi,clear,medium,medium,Helena,car,Thiago,5.22.0,56
DT02321,2026-01-05 15:47:35,feijoada,39.42,-23.561684,-46.655981,-23.573986,-46.699406,Butanta,clear,low,low,Elisa,motorcycle,Mariana,6.0.0,41
DT00450,2026-05-21 16:29:14,vegan_wrap,29.88,-23.561684,-46.655981,-23.563653,-46.649534,Bela Vista,rain,low,low,Marcos,motorcycle,Elisa,5.19.1,27
DT02942,2026-03-04 08:41:43,steak_plate,66.80,-23.561684,-46.655981,-23.607331,-46.666106,Moema,rain,medium,low,Julia,motorcycle,Otavio,5.22.0,63
DT01571,2026-05-26 20:26:53,margherita_pizza,42.43,-23.561684,-46.655981,-23.579844,-46.693701,Pinheiros,clear,medium,medium,Felipe,motorcycle,Mariana,5.20.0,58
DT01416,2026-03-12 16:15:34,steak_plate,68.08,-23.561684,-46.655981,-23.491918,-46.628656,Santana,cloudy,low,low,Marcos,motorcycle,Felipe,5.19.1,65
DT04671,2026-01-25 12:23:50,pepperoni_pizza,53.55,-23.561684,-46.655981,-23.540113,-46.585543,Tatuape,rain,medium,medium,Marcos,motorcycle,Ana,5.22.0,75
DT04610,2026-01-01 20:21:33,margherita_pizza,39.26,-23.561684,-46.655981,-23.556540,-46.653969,Bela Vista,cloudy,medium,low,Carla,bike,Igor,5.20.0,35
DT03706,2026-03-06 11:31:57,bbq_ribs,68.51,-23.561684,-46.655981,-23.575679,-46.677354,Jardins,clear,medium,medium,Carla,motorcycle,Thiago,5.22.0,49
DT01623,2026-04-19 23:30:15,mushroom_risotto,54.43,-23.561684,-46.655981,-23.498206,-46.630981,Santana,cloudy,low,low,Bruno,bike,Ana,5.20.0,75
DT03026,2026-06-09 16:09:04,pepperoni_pizza,55.29,-23.561684,-46.655981,-23.565229,-46.681807,Pinheiros,clear,low,low,Diego,bike,Gabriela,5.20.0,50
DT02089,2026-01-07 18:12:09,poke_bowl,50.86,-23.561684,-46.655981,-23.658496,-46.709583,Santo Amaro,cloudy,medium,medium,Bruno,motorcycle,Thiago,5.20.0,83
DT02546,2026-04-16 21:05:21,poke_bowl,45.62,-23.561684,-46.655981,-23.555841,-46.637171,Liberdade,cloudy,low,medium,Carla,bike,Paula,5.20.0,41
DT04491,2026-03-09 10:34:33,margherita_pizza,49.37,-23.561684,-46.655981,-23.564545,-46.657631,Bela Vista,clear,low,low,Gabriel,car,Felipe,5.22.0,31
DT00597,2026-04-26 19:14:40,smash_burger,30.23,-23.561684,-46.655981,-23.562561,-46.637960,Liberdade,clear,medium,high,Marcos,motorcycle,Igor,5.18.0,56
DT02705,2026-04-28 18:21:11,acai_bowl,22.23,-23.561684,-46.655981,-23.599207,-46.653963,Moema,clear,medium,low,Ana,motorcycle,Thiago,5.22.0,34
DT00365,2026-05-05 21:20:14,smash_burger,28.33,-23.561684,-46.655981,-23.602243,-46.670335,Moema,clear,low,low,Julia,car,Felipe,5.21.2,43
DT02238,2026-06-13 19:14:27,grilled_chicken,42.50,-23.561684,-46.655981,-23.535049,-46.682147,Perdizes,clear,medium,medium,Marcos,motorcycle,Diego,5.18.0,49
DT02542,2026-03-04 19:38:47,bbq_ribs,67.12,-23.561684,-46.655981,-23.564918,-46.678840,Jardins,rain,medium,medium,Ana,motorcycle,Julia,5.19.1,63
DT04757,2026-05-24 13:13:57,sushi_combo,59.20,-23.561684,-46.655981,-23.571107,-46.664598,Jardins,cloudy,medium,medium,Ana,bike,Diego,5.21.2,55
DT00435,2026-01-28 15:46:13,pepperoni_pizza,44.68,-23.561684,-46.655981,-23.543627,-46.666936,Perdizes,cloudy,low,low,Carla,motorcycle,Bruno,5.18.0,43
DT04626,2026-06-06 20:56:20,steak_plate,66.99,-23.561684,-46.655981,-23.557733,-46.649065,Consolacao,rain,medium,medium,Elisa,walking,Felipe,5.19.1,66
DT04056,2026-04-05 20:35:28,margherita_pizza,44.85,-23.561684,-46.655981,-23.595970,-46.719516,Morumbi,clear,medium,medium,Ana,motorcycle,Otavio,5.21.2,61
DT01267,2026-03-03 23:39:51,sushi_combo,57.81,-23.561684,-46.655981,-23.568844,-46.627587,Liberdade,cloudy,low,low,Helena,motorcycle,Paula,5.18.0,43
DT04762,2026-04-14 12:02:59,pepperoni_pizza,50.84,-23.561684,-46.655981,-23.579800,-46.712626,Butanta,clear,medium,medium,Elisa,motorcycle,Igor,5.19.1,58
DT01946,2026-05-22 11:15:53,pepperoni_pizza,55.43,-23.561684,-46.655981,-23.566570,-46.660222,Bela Vista,cloudy,medium,low,Carla,bike,Diego,5.20.0,36
DT02525,2026-05-29 19:09:32,margherita_pizza,45.04,-23.561684,-46.655981,-23.557879,-46.665955,Bela Vista,clear,medium,medium,Felipe,bike,Diego,5.18.0,51
DT03304,2026-03-04 22:27:07,steak_plate,69.60,-23.561684,-46.655981,-23.613634,-46.657659,Moema,clear,low,medium,Marcos,motorcycle,Vanessa,6.0.0,65
DT01017,2026-06-10 14:19:06,poke_bowl,44.71,-23.561684,-46.655981,-23.577094,-46.674853,Itaim Bibi,clear,low,low,Carla,car,Otavio,5.19.1,36
DT00629,2026-02-02 15:34:04,smash_burger,29.13,-23.561684,-46.655981,-23.547827,-46.654947,Consolacao,rain,medium,low,Gabriel,bike,Natalia,5.20.0,52
DT04693,2026-04-06 12:23:54,bbq_ribs,84.71,-23.561684,-46.655981,-23.522927,-46.705731,Lapa,clear,medium,medium,Igor,motorcycle,Felipe,6.0.0,72
DT03559,2026-03-16 14:30:55,classic_burger,38.33,-23.561684,-46.655981,-23.618074,-46.679715,Brooklin,clear,low,low,Igor,car,Vanessa,5.21.2,57
DT03704,2026-02-04 20:25:50,steak_plate,63.40,-23.561684,-46.655981,-23.565348,-46.671431,Jardins,clear,medium,medium,Carla,motorcycle,Rafael,5.18.0,51
DT03719,2026-05-03 12:58:07,acai_bowl,23.54,-23.561684,-46.655981,-23.591690,-46.684353,Itaim Bibi,cloudy,low,medium,Julia,motorcycle,Paula,6.0.0,37
DT04552,2026-04-04 19:14:17,classic_burger,36.69,-23.561684,-46.655981,-23.538109,-46.588423,Tatuape,clear,medium,medium,Carla,car,Gabriela,5.20.0,71
DT02693,2026-04-16 18:26:45,ramen,35.25,-23.561684,-46.655981,-23.590422,-46.669858,Itaim Bibi,clear,high,low,Bruno,car,Helena,5.19.1,62
DT02982,2026-05-12 17:38:56,pepperoni_pizza,53.58,-23.561684,-46.655981,-23.557087,-46.639916,Liberdade,cloudy,low,low,Bruno,car,Paula,6.0.0,39
DT00813,2026-03-04 11:02:19,pepperoni_pizza,55.86,-23.561684,-46.655981,-23.534539,-46.673860,Perdizes,clear,low,low,Bruno,car,Diego,6.0.0,48
DT03203,2026-02-16 20:30:59,acai_bowl,27.49,-23.561684,-46.655981,-23.583332,-46.679919,Itaim Bibi,clear,medium,medium,Bruno,motorcycle,Yasmin,6.0.0,40
DT03048,2026-02-22 13:46:30,caesar_salad,34.04,-23.561684,-46.655981,-23.595581,-46.679807,Itaim Bibi,cloudy,low,low,Igor,motorcycle,Sofia,5.18.0,35
DT03601,2026-05-07 13:37:55,carbonara_pasta,44.84,-23.561684,-46.655981,-23.607094,-46.732784,Morumbi,rain,high,medium,Julia,motorcycle,Igor,5.20.0,86
DT00184,2026-05-15 14:18:47,grilled_chicken,34.47,-23.561684,-46.655981,-23.589529,-46.633461,Vila Mariana,clear,low,low,Elisa,car,Ana,6.0.0,41
DT00088,2026-04-29 22:59:27,carbonara_pasta,46.11,-23.561684,-46.655981,-23.583277,-46.623758,Vila Mariana,clear,low,medium,Felipe,motorcycle,Igor,5.20.0,49
DT04706,2026-04-23 20:35:03,smash_burger,28.94,-23.561684,-46.655981,-23.584654,-46.669486,Itaim Bibi,clear,medium,medium,Felipe,motorcycle,Elisa,6.0.0,43
DT04956,2026-02-09 21:30:35,caesar_salad,32.36,-23.561684,-46.655981,-23.569962,-46.719358,Butanta,rain,medium,low,Bruno,motorcycle,Helena,5.20.0,48
DT01639,2026-02-06 10:07:17,acai_bowl,26.34,-23.561684,-46.655981,-23.540868,-46.670914,Perdizes,clear,low,low,Diego,bike,Helena,6.0.0,36
DT00684,2026-01-22 16:41:02,poke_bowl,48.19,-23.561684,-46.655981,-23.608744,-46.686391,Brooklin,cloudy,low,low,Carla,motorcycle,Thiago,6.0.0,46
DT04512,2026-01-10 16:55:36,sushi_combo,71.91,-23.561684,-46.655981,-23.554582,-46.659806,Bela Vista,rain,medium,low,Diego,walking,Natalia,5.20.0,59
DT02566,2026-03-22 17:08:37,ramen,46.11,-23.561684,-46.655981,-23.583728,-46.696836,Itaim Bibi,cloudy,low,low,Helena,motorcycle,Yasmin,5.19.1,46
DT01702,2026-06-10 19:18:18,acai_bowl,24.39,-23.561684,-46.655981,-23.519833,-46.681277,Perdizes,clear,medium,medium,Julia,motorcycle,Felipe,5.20.0,46
DT01205,2026-03-01 11:54:58,sushi_combo,73.20,-23.561684,-46.655981,-23.544106,-46.659639,Consolacao,cloudy,low,low,Julia,bike,Yasmin,5.21.2,43
DT03901,2026-03-26 13:30:36,margherita_pizza,45.43,-23.561684,-46.655981,-23.577492,-46.719187,Butanta,rain,medium,low,Igor,bike,Natalia,5.19.1,86
DT01274,2026-03-12 14:21:13,ramen,45.95,-23.561684,-46.655981,-23.542587,-46.578488,Tatuape,cloudy,low,low,Elisa,car,Helena,5.22.0,72
DT04323,2026-03-01 18:42:37,mushroom_risotto,52.83,-23.561684,-46.655981,-23.655949,-46.704186,Santo Amaro,clear,low,high,Felipe,motorcycle,Otavio,5.21.2,86
DT00878,2026-05-15 12:11:31,smash_burger,30.27,-23.561684,-46.655981,-23.583105,-46.676790,Itaim Bibi,cloudy,high,medium,Helena,bike,Otavio,6.0.0,66
DT00534,2026-05-09 12:07:28,vegan_wrap,26.50,-23.561684,-46.655981,-23.555631,-46.694981,Pinheiros,clear,low,medium,Gabriel,motorcycle,Rafael,5.20.0,44
DT04025,2026-03-17 19:45:51,acai_bowl,22.89,-23.561684,-46.655981,-23.600529,-46.651518,Moema,clear,medium,medium,Ana,motorcycle,Diego,5.22.0,38
DT02443,2026-06-01 19:06:50,grilled_chicken,36.97,-23.561684,-46.655981,-23.526736,-46.702079,Lapa,clear,medium,medium,Ana,motorcycle,Vanessa,6.0.0,56
DT01610,2026-03-06 18:52:54,caesar_salad,32.59,-23.561684,-46.655981,-23.566947,-46.633322,Liberdade,clear,medium,low,Igor,motorcycle,Julia,5.21.2,35
DT02758,2026-01-16 23:58:56,steak_plate,64.27,-23.561684,-46.655981,-23.509171,-46.636454,Santana,clear,low,low,Carla,motorcycle,Elisa,5.20.0,51
DT01982,2026-05-16 19:23:21,bbq_ribs,71.12,-23.561684,-46.655981,-23.565148,-46.641471,Bela Vista,cloudy,medium,high,Helena,car,Felipe,5.18.0,68
DT02137,2026-01-13 18:25:13,smash_burger,28.11,-23.561684,-46.655981,-23.607605,-46.668804,Moema,clear,medium,low,Elisa,car,Felipe,5.22.0,43
DT01677,2026-04-08 12:19:13,pepperoni_pizza,52.12,-23.561684,-46.655981,-23.570371,-46.684254,Pinheiros,rain,high,medium,Carla,motorcycle,Julia,5.20.0,65
DT04331,2026-06-07 12:36:34,bbq_ribs,58.52,-23.561684,-46.655981,-23.542830,-46.672601,Perdizes,cloudy,low,medium,Diego,motorcycle,Igor,5.19.1,65
DT01051,2026-05-09 21:07:36,smash_burger,29.04,-23.561684,-46.655981,-23.593111,-46.619819,Vila Mariana,rain,medium,high,Marcos,motorcycle,Julia,6.0.0,65
DT03186,2026-03-02 23:37:05,bbq_ribs,74.21,-23.561684,-46.655981,-23.559914,-46.670360,Jardins,storm,low,medium,Carla,car,Julia,5.18.0,67
